main value [Voltage (V)],secondary value [Voltage (V)],main value [Current (A)],secondary value [Current (A)],main value [Motor Speed (RPM)],secondary value [Motor Speed (RPM)],main value [Temperature],secondary value [Temperature],main value [Vibration (g)],secondary value [Vibration (g)],main value [Ambient Temp],secondary value [Ambient Temp ],main value [Humidity (%),secondary value [Humidity (%)
879,846,4,956,45,399,31,680,3,128,44,336,23,598
8,93,5,327,9,81,14,719,903,700,9,284,2,269
8,312,6,872,8,796,31,402,3,16,20,37,8,201
9,262,44,580,8,12,39,402,13,125,2,491,9,440
9,966,20,501,11,118,6,264,19,566,10,345,8,983
8,595,6,80,8,847,3,86,3,114,3,88,36,54
8,790,5,352,9,143,3,449,13,407,6,157,3,582
7,766,3,359,49,183,6,612,9,142,9,92,48,961
9,756,9,870,8,238,15,997,15,931,6,726,7,417
8,702,6,883,8,602,1,527,3,282,18,207,9,502
906,168,9,878,7,895,21,379,1,916,5,863,4,837
8,228,6,504,6,386,47,271,8,815,8,285,5,642
8,383,3,246,45,304,13,945,2,719,19,227,26,663
8,942,7,491,1,695,35,705,23,139,7,348,8,185
9,815,9,269,7,345,50,81,32,456,8,272,9,953
7,612,20,551,6,705,2,658,22,60,2,11,5,170
9,170,5,236,638,68,15,822,8,926,13,389,6,807
784,816,4,982,9,302,47,550,11,629,20,187,4,361
7,713,5,851,35,811,4,87,18,314,14,557,8,529
9,158,4,975,22,252,43,638,2,439,33,599,8,481
9,7,3,656,9,870,5,277,19,334,2,971,6,372
916,733,19,126,22,868,4,184,8,660,22,748,6,442
8,179,8,20,19,637,32,214,3,193,3,242,3,672
8,879,9,497,6,39,5,824,1,629,8,987,5,396
817,175,9,568,17,123,30,264,3,159,7,840,5,974
8,655,8,249,8,235,2,682,10,329,18,564,38,186
8,122,20,587,2,742,5,45,4,770,9,514,2,358
9,927,34,964,6,650,5,38,7,357,7,121,7,356
9,125,914,412,6,257,2,750,31,453,6,689,3,396
8,680,21,707,2,783,19,586,18,164,5,372,20,64
987,176,7,37,5,287,3,290,2,617,5,385,3,832
8,584,1,289,7,404,19,945,24,168,10,662,5,587
9,746,6,38,5,895,5,145,2,137,5,280,5,70
7,533,3,264,5,729,5,229,23,587,9,340,5,972
8,828,5,763,11,853,24,628,36,158,9,43,4,232
965,799,9,953,9,326,5,655,2,597,22,474,9,323
7,786,2,449,4,896,4,107,15,604,6,709,4,118
8,321,7,349,5,835,31,483,8,133,6,699,9,680
9,509,5,162,16,214,38,322,12,34,4,369,19,572
8,720,3,646,2,986,3,19,12,916,8,787,9,126
8,855,4,976,9,411,3,550,29,603,5,969,9,114
7,913,4,222,4,761,9,838,813,569,24,28,5,81
8,536,679,335,6,103,4,557,35,521,21,844,3,100
8,784,6,668,5,593,23,259,23,49,7,307,7,839
8,388,2,951,8,715,1,948,636,815,34,385,5,242
9,345,832,286,8,628,3,402,12,135,7,420,8,293
8,377,47,502,6,836,40,803,19,811,10,661,8,28
9,687,5,677,8,795,43,294,19,559,2,348,18,899
8,420,5,690,14,465,3,336,30,856,9,912,19,687
7,933,2,388,41,494,5,520,104,254,5,165,9,6
8,965,7,5,38,288,26,204,2,844,4,977,8,191
900,921,4,101,3,227,5,80,3,292,6,30,2,107
7,964,28,370,1,988,45,208,6,947,21,700,7,377
84,302,5,739,11,512,39,954,7,536,8,651,6,18
9,102,8,798,535,651,4,797,24,29,28,5,7,794
8,264,1,161,3,71,3,104,1,886,18,900,5,633
9,793,6,471,3,946,15,771,7,665,7,434,9,462
8,115,7,33,8,788,42,528,2,433,9,886,4,140
8,847,7,390,5,274,5,994,24,871,3,624,3,182
9,142,7,984,8,47,4,597,1,657,8,717,16,602
9,599,9,791,16,566,20,161,3,277,12,188,2,748
9,123,2,722,12,458,24,697,3,96,1,322,32,625
9,436,9,699,8,40,6,896,23,129,49,531,7,236
9,449,28,732,7,493,26,970,17,388,39,860,6,165
8,942,8,410,4,863,5,659,3,227,1,481,8,950
9,81,2,709,35,439,4,629,32,747,4,230,8,787
9,210,758,196,5,918,49,653,32,533,6,933,4,69
9,635,847,707,5,200,5,690,21,507,21,507,37,764
908,743,9,384,7,485,19,575,31,410,7,384,12,660
8,149,22,505,2,281,32,843,3,90,8,135,8,970
8,848,6,389,6,27,6,262,2,570,3,61,6,898
7,680,5,565,9,20,44,700,25,415,2,783,9,526
9,125,4,69,8,416,3,717,12,213,7,402,8,365
9,792,9,889,5,339,12,629,636,720,5,94,6,907
7,574,6,110,5,405,3,778,9,728,6,78,21,514
9,623,17,588,8,852,34,934,27,168,6,604,24,774
8,207,5,282,3,324,1,103,24,717,35,946,6,623
7,629,2,275,9,353,4,642,2,611,3,33,5,669
9,628,4,761,355,804,2,466,3,535,6,461,3,969
7,817,7,998,5,183,18,620,11,851,20,569,8,969
8,277,4,708,3,173,43,627,8,539,1,761,11,302
882,486,20,703,4,388,22,98,8,410,12,868,7,570
9,543,48,348,14,191,1,879,1,9,5,57,9,999
8,692,3,395,5,158,16,253,11,96,2,938,18,252
8,300,6,208,8,479,4,619,1,513,7,974,3,93
8,857,40,823,6,317,20,979,23,566,3,660,28,572
9,385,19,93,21,920,5,237,14,820,1,920,21,613
9,680,6,544,1,314,36,291,12,137,8,170,6,529
8,645,5,946,9,606,7,793,11,770,3,849,1,687
8,598,5,195,20,495,4,225,2,817,1,884,5,210
9,645,22,336,862,202,4,120,334,318,3,766,3,413
8,892,24,681,9,649,17,996,2,884,36,817,5,822
8,577,6,101,5,235,2,863,35,214,2,368,45,725
9,852,42,221,43,538,3,116,17,806,6,486,5,980
8,869,70,758,5,4,2,67,35,976,9,845,46,976
9,846,461,216,40,77,2,351,31,495,15,253,5,283
7,885,2,555,6,267,2,169,3,237,18,618,8,225
79,327,9,638,27,509,13,323,25,427,2,596,3,66
9,943,20,661,3,361,40,348,28,163,5,461,9,223
8,214,5,538,6,99,27,200,26,645,44,439,8,641
8,187,3,556,7,810,3,915,10,506,6,328,12,483
9,84,34,989,502,636,35,795,2,663,8,520,94,760
7,577,3,682,7,575,4,4,1,69,5,955,6,780
8,546,1,509,8,833,8,639,18,910,3,177,48,583
8,849,7,837,9,872,3,705,3,527,49,914,8,972
8,492,23,803,6,151,1,830,3,479,7,742,5,426
9,8,22,555,21,825,22,939,2,501,35,955,44,731
9,716,6,268,1,6,24,473,1,554,34,322,5,60
9,576,5,489,8,455,48,828,6,396,5,314,4,116
8,487,8,551,2,696,24,108,2,795,11,169,6,796
8,420,3,25,925,108,1,140,1,989,6,462,3,61
9,979,9,245,28,401,3,882,20,171,32,638,3,768
7,848,286,418,41,420,27,392,27,351,2,721,6,621
9,291,9,662,2,765,8,195,11,486,45,917,8,730
9,141,7,624,18,873,49,696,10,860,4,713,3,858
7,545,7,200,910,935,21,197,1,307,24,575,14,597
9,78,18,152,4,132,1,12,20,3,17,149,17,211
884,351,2,657,7,176,4,780,22,506,6,374,4,926
8,634,613,511,44,633,10,47,7,895,10,749,9,514
9,836,4,154,33,838,8,60,33,12,9,949,6,289
8,861,8,133,5,871,44,82,28,333,8,520,9,870
933,787,6,865,7,346,23,58,6,819,19,791,9,642
7,510,4,6,12,634,26,394,35,835,9,590,5,754
7,744,522,70,4,81,23,759,3,571,5,381,2,948
7,591,8,935,7,945,5,711,2,185,18,985,30,41
9,930,6,329,5,742,48,469,35,846,6,696,4,159
954,535,5,459,5,649,4,767,11,804,26,506,6,626
86,456,8,921,32,576,3,273,29,144,6,21,6,807
7,799,12,848,7,914,10,54,8,581,7,960,3,119
895,246,28,810,16,715,5,376,3,273,16,458,15,456
9,11,8,494,8,41,4,869,2,651,5,708,3,368
9,462,884,840,1,694,5,112,3,583,6,674,17,255
7,666,6,906,9,495,26,401,13,421,38,846,9,230
952,570,22,584,47,10,3,476,29,913,4,408,3,845
8,659,6,320,77,328,19,366,24,772,3,894,6,269
9,230,29,165,8,188,3,544,1,419,7,178,8,215
9,499,7,802,20,678,11,409,34,494,8,773,20,493
839,516,17,799,4,487,3,833,28,230,2,105,3,782
9,671,2,84,7,357,5,86,3,426,42,7,5,905
7,816,13,213,811,493,25,775,9,159,6,462,6,478
9,543,3,64,9,263,10,673,3,577,3,44,31,704
8,543,6,84,9,941,15,238,11,282,47,905,12,442
9,129,7,272,7,746,3,24,32,48,27,262,8,634
7,547,909,540,904,192,4,872,8,11,30,245,10,59
9,943,5,896,19,96,27,516,6,606,1,587,9,437
7,832,49,143,48,220,5,226,35,240,3,392,7,891
7,782,147,490,9,568,256,550,2,562,40,979,6,999
8,469,7,461,40,878,35,905,18,736,9,654,4,92
879,769,2,899,35,433,17,261,11,368,38,822,2,236
9,836,2,994,8,309,44,982,3,552,6,553,41,86
8,396,9,363,2,577,18,971,6,91,5,874,40,467
9,194,8,429,9,963,5,362,2,236,1,469,6,19
9,976,23,507,8,940,8,548,12,457,1,954,6,674
7,693,7,681,3,374,3,582,1,973,8,409,35,377
7,627,5,349,40,371,3,11,3,500,1,214,9,295
7,557,7,247,47,205,10,211,34,168,5,412,2,701
8,685,920,34,39,366,26,839,20,41,6,72,45,909
8,656,6,849,22,503,41,819,23,0,9,321,5,365
8,94,8,467,5,451,4,861,5,150,6,247,17,62
8,118,5,650,8,810,27,896,22,146,4,231,29,679
8,929,6,166,7,581,5,7,2,672,3,450,41,999
9,335,4,961,9,596,20,984,7,271,8,471,35,686
9,19,540,50,19,742,3,505,7,99,8,845,8,540
821,100,9,647,7,801,18,629,19,319,21,205,9,102
9,909,5,346,8,245,24,836,26,795,3,522,38,545
9,818,5,110,4,405,47,13,8,721,5,131,20,335
8,471,9,407,3,74,9,632,15,925,7,83,5,611
967,206,9,291,2,820,2,863,30,371,2,801,34,682
8,386,546,246,6,844,14,669,23,859,9,213,34,105
8,714,17,33,5,990,31,685,20,979,12,258,6,535
872,358,7,873,11,599,12,56,23,17,9,488,1,935
7,744,2,569,5,942,10,121,19,133,8,708,2,725
8,356,621,523,249,548,30,280,20,116,2,257,5,565
9,991,563,485,7,478,5,301,2,408,5,384,1,496
8,544,9,293,1,969,5,574,21,547,5,732,6,782
9,480,46,53,6,955,47,361,5,795,3,852,6,163
8,732,5,576,1,479,5,105,13,358,7,303,7,836
8,791,28,333,3,839,46,646,2,776,32,711,3,517
9,434,6,66,10,785,23,296,30,710,42,924,9,890
9,913,40,754,5,897,38,147,22,461,5,209,6,114
9,68,7,218,9,985,4,151,22,996,22,424,1,266
9,178,577,476,24,8,48,178,22,682,3,529,3,351
8,740,9,71,2,882,8,467,14,718,9,524,8,147
8,467,674,284,8,407,8,313,2,218,2,397,44,836
9,726,35,492,13,564,5,367,3,46,9,32,21,832
9,699,5,590,443,937,32,588,31,665,22,116,28,739
868,360,9,545,5,945,2,249,10,244,8,85,8,905
9,267,9,759,9,842,5,324,2,906,8,81,4,673
9,415,16,549,46,433,4,452,7,948,7,196,9,902
9,272,45,111,8,797,3,625,3,675,12,131,37,161
7,833,3,610,5,871,44,381,22,174,4,54,48,594
869,102,774,812,18,8,6,221,24,86,45,60,37,593
8,751,20,260,3,456,22,916,19,803,11,328,8,937
9,348,9,74,5,511,15,493,19,680,9,390,5,187
9,525,34,796,550,269,5,497,31,312,9,115,14,456
9,643,1,361,7,750,4,151,2,290,5,66,1,536
782,660,7,715,8,297,38,418,15,718,17,706,6,25
8,747,284,426,7,773,3,628,7,574,1,793,9,962
8,29,7,451,5,938,1,920,10,208,3,719,5,308
8,140,663,210,9,862,2,104,1,296,36,949,28,282
9,884,9,929,40,172,3,249,8,803,4,570,3,99
8,724,7,694,49,303,4,217,18,378,48,730,3,69
9,531,8,207,6,139,3,47,31,167,7,566,22,823
8,348,578,819,7,279,21,63,3,446,27,16,6,104
8,866,9,403,3,398,5,596,22,728,43,717,2,956
8,482,8,22,7,848,26,117,8,874,8,741,4,352
8,333,7,412,957,823,45,294,31,468,6,969,1,862
9,123,14,78,6,263,24,9,2,419,5,446,7,399
9,142,8,237,10,586,7,500,5,95,7,205,7,759
8,202,4,5,5,879,2,890,15,532,5,7,8,653
8,583,8,121,5,489,36,353,3,398,6,843,16,7
9,307,535,67,3,519,2,76,2,19,17,916,9,772
7,851,8,368,40,572,2,585,360,130,9,288,9,580
8,994,4,990,5,565,2,696,2,705,9,528,27,60
8,93,29,769,7,558,24,802,10,922,6,321,8,743
937,528,5,223,7,610,5,486,34,752,5,881,7,6
8,662,5,68,9,402,5,445,11,238,2,747,2,367
8,354,34,940,5,169,31,475,2,320,3,872,22,631
9,466,6,455,4,663,3,210,9,994,3,535,5,191
9,936,9,313,7,609,18,668,9,273,27,380,6,292
9,430,7,676,7,800,5,235,12,285,5,988,5,662
9,162,25,305,7,868,6,617,35,937,5,832,3,948
9,860,5,19,27,159,40,5,289,292,33,401,6,600
8,869,36,616,5,419,28,909,13,266,3,752,8,724
9,196,8,478,731,161,4,840,1,94,22,300,31,998
8,635,73,712,47,106,35,958,8,470,5,938,28,605
9,392,16,800,33,813,7,57,2,758,42,601,9,596
9,445,9,930,6,357,2,980,57,616,22,747,8,742
9,600,3,661,9,381,7,824,3,560,6,226,8,694
9,414,9,532,16,18,40,250,2,410,6,611,6,822
9,426,9,540,9,212,4,319,3,289,4,524,8,433
7,852,4,831,2,407,19,91,19,673,6,556,9,784
9,225,26,373,13,303,32,799,6,815,19,940,37,406
8,860,16,825,32,520,3,673,2,636,8,908,9,9
8,662,641,286,8,100,3,83,25,205,1,694,6,954
8,652,3,445,37,474,19,167,20,797,8,227,36,719
8,100,8,861,32,404,5,122,14,271,3,225,17,605
9,797,12,830,5,925,4,35,27,0,20,974,9,265
7,997,42,542,351,139,2,901,8,118,9,989,13,582
938,852,4,762,1,599,5,581,3,578,26,591,19,399
990,294,1,868,15,224,3,235,11,280,46,483,19,67
8,780,46,545,9,927,5,539,9,660,9,94,29,441
7,976,660,999,8,250,19,84,75,687,61,779,5,546
894,598,6,680,2,246,3,561,1,325,5,906,7,496
9,496,12,708,4,438,126,331,35,202,3,141,39,2
9,584,6,844,28,300,8,393,2,684,6,948,8,348
9,675,17,336,7,252,21,305,5,45,8,512,9,959
860,68,8,264,5,81,4,769,3,266,8,596,23,35
9,28,9,255,18,844,46,347,1,146,6,624,7,860
9,726,5,714,3,810,3,258,14,701,9,164,39,176
9,427,151,202,8,394,3,388,2,296,4,562,9,245
9,325,9,358,5,701,9,404,59,590,3,511,45,384
7,961,3,160,37,277,127,822,11,234,24,418,9,902
9,234,5,589,5,497,3,967,45,276,7,511,3,185
9,614,674,271,4,367,18,547,33,450,5,889,5,973
7,762,6,351,1,685,44,842,50,462,15,879,4,384
984,408,3,808,18,796,3,619,36,18,8,226,5,415
8,715,9,145,6,987,11,861,19,327,6,312,6,874
8,399,7,239,45,22,4,884,7,257,25,746,6,894
998,929,5,841,9,322,12,880,25,784,9,642,9,591
8,640,155,320,2,422,4,173,3,270,7,244,8,506
9,1,2,414,2,265,5,419,35,466,7,469,5,5
9,722,15,731,7,630,47,439,14,949,6,478,9,529
9,350,9,417,13,22,5,612,2,392,1,120,22,146
9,381,39,630,5,886,2,32,11,687,9,19,7,198
9,736,2,664,3,697,1,360,8,610,2,341,5,264
7,554,9,293,63,269,1,293,31,385,7,508,9,874
7,559,287,972,15,509,16,846,8,825,7,623,8,594
8,242,14,561,9,678,23,973,9,274,20,818,8,754
8,468,18,836,9,850,8,98,17,275,7,904,1,981
76,717,9,217,3,533,37,785,2,697,8,671,7,630
9,802,7,515,4,35,39,461,6,731,59,333,11,172
9,177,5,601,9,453,2,14,8,375,9,471,45,360
8,369,32,189,6,844,4,943,3,295,14,399,2,539
8,150,6,90,6,203,1,76,9,3,2,990,3,635
7,697,8,820,7,787,3,218,7,637,6,934,5,604
9,102,9,28,7,458,28,269,24,876,7,490,43,777
7,684,3,214,47,927,19,572,15,78,3,681,2,605
8,562,3,402,8,949,2,952,32,532,6,344,9,782
8,210,677,31,3,794,2,848,12,857,8,763,22,363
9,486,7,652,7,934,36,629,2,975,3,626,28,277
9,166,15,4,2,674,2,616,14,517,7,338,5,713
8,195,9,199,9,210,25,330,7,394,7,561,9,912
8,317,8,683,4,678,5,129,12,451,8,629,41,731
9,306,11,758,6,85,26,162,5,185,5,7,5,177
7,672,5,764,41,894,12,293,17,819,8,293,8,775
7,710,8,317,865,805,5,42,2,759,9,189,8,961
9,378,9,368,9,792,21,572,8,557,3,783,4,288
8,303,512,730,937,859,6,553,54,748,6,272,8,38
9,671,6,900,42,409,42,959,2,7,9,30,8,353
9,326,7,562,19,679,5,431,17,344,5,764,2,777
7,655,9,500,9,556,12,812,16,723,46,335,1,960
9,37,29,247,7,27,38,229,3,52,5,275,13,846
751,643,5,704,15,504,14,575,52,708,19,221,9,491
932,736,14,668,7,659,4,879,189,172,8,134,5,257
9,497,7,123,2,202,6,98,27,237,9,941,5,162
7,714,8,153,9,310,24,114,26,769,23,417,27,400
8,162,46,678,836,303,33,908,23,693,5,939,4,852
7,712,2,991,6,149,4,125,2,949,6,1,5,757
9,507,3,80,2,953,41,839,1,514,5,571,6,566
7,776,47,474,19,195,61,614,1,569,23,513,8,250
7,965,53,974,6,384,5,111,16,801,3,68,3,931
7,889,1,894,8,747,1,253,2,685,51,412,7,3
9,524,2,732,9,879,12,820,2,871,6,61,4,446
8,544,6,204,8,256,16,88,13,809,9,499,5,842
9,556,2,818,8,894,15,499,1,807,9,946,5,32
867,732,9,844,240,45,5,80,2,902,2,913,6,36
8,797,21,488,8,28,31,527,30,457,10,478,9,130
8,565,4,175,5,101,36,480,3,525,8,85,9,516
8,65,8,632,3,582,14,414,18,426,23,79,5,407
9,611,25,312,17,79,5,269,14,254,4,496,9,481
7,688,18,103,7,649,17,350,3,160,12,830,2,376
9,774,8,855,3,393,27,146,3,149,20,556,7,287
8,964,5,567,494,83,5,447,3,879,29,250,6,936
894,234,7,345,8,699,5,242,3,7,12,216,8,251
8,74,5,821,5,846,33,501,2,106,7,761,5,987
9,506,20,507,24,451,5,207,13,977,7,728,9,929
7,918,4,224,49,413,13,500,12,8,5,744,7,628
8,147,7,769,4,843,1,395,7,283,7,66,4,722
9,56,25,737,5,155,34,904,3,278,6,416,46,181
7,818,91,25,3,954,5,412,30,808,8,331,4,220
9,411,17,463,38,985,2,999,29,634,8,367,47,511
98,542,569,232,6,839,48,182,486,849,7,385,3,770
9,805,6,965,5,119,4,251,35,120,8,631,7,281
8,851,7,886,18,587,13,47,23,811,8,997,22,34
8,104,33,843,3,293,1,211,19,952,7,218,3,224
8,687,7,346,8,608,18,714,57,677,2,147,8,889
9,401,5,879,6,677,4,751,35,941,7,452,6,784
9,579,5,659,5,45,31,945,8,190,4,739,6,240
8,977,686,681,5,767,28,68,26,354,16,703,12,709
8,800,9,68,4,639,9,76,7,989,6,362,21,526
785,592,5,882,8,799,4,478,5,938,9,414,7,897
9,605,5,187,4,700,48,466,27,838,39,680,5,808
8,578,4,357,3,44,203,574,25,129,30,11,4,326
9,742,3,655,26,718,39,148,1,458,3,106,5,757
9,233,9,594,3,429,10,866,3,58,6,412,1,570
8,114,7,365,6,955,3,110,3,199,1,733,13,923
8,685,6,954,8,641,3,762,8,720,4,743,4,555
8,116,42,964,34,454,32,13,25,463,5,981,32,489
9,895,3,164,7,947,20,744,1,162,3,377,9,421
9,552,6,242,675,867,12,808,24,914,31,618,3,553
7,700,34,684,21,150,43,570,3,536,3,785,8,481
9,17,9,648,5,298,45,839,19,761,28,66,11,169
9,24,5,55,30,35,24,931,31,907,6,983,9,814
9,257,1,819,6,725,15,640,6,471,9,513,9,40
9,24,8,331,15,310,39,445,52,480,4,653,9,104
8,262,3,188,32,591,5,573,33,844,9,984,6,241
9,704,7,607,4,578,2,156,11,62,23,360,15,865
9,69,8,786,5,37,15,619,12,71,2,615,13,555
9,298,7,489,19,739,3,639,8,377,40,922,8,29
8,171,1,806,5,554,45,175,1,680,6,660,9,161
7,780,25,327,8,57,3,415,22,72,8,303,1,21
9,537,6,275,4,939,11,829,5,636,35,307,2,582
8,912,31,553,6,875,34,685,16,906,41,641,8,192
9,802,7,500,387,99,11,867,3,546,5,182,5,361
9,794,4,63,6,154,5,456,1,772,7,34,5,490
9,199,5,949,32,210,4,365,23,816,30,297,9,732
880,850,28,358,8,662,3,992,7,689,9,600,8,29
7,775,6,741,5,75,21,208,5,267,20,432,17,91
9,633,5,336,8,497,15,517,14,70,2,274,6,393
7,535,24,433,7,711,5,502,2,41,5,800,5,247
7,808,5,427,5,749,11,517,237,148,12,201,8,707
850,60,40,822,4,554,5,708,10,665,2,873,5,778
9,577,278,520,3,326,1,126,397,488,20,594,24,676
8,858,29,353,8,213,3,7,3,239,7,739,8,408
964,961,585,617,9,728,28,86,3,250,18,237,9,217
8,484,3,469,28,835,2,469,2,618,4,770,3,990
815,387,1,455,6,773,46,458,2,780,8,646,26,657
8,299,4,206,9,749,5,327,1,533,7,71,8,580
933,799,6,876,900,680,5,382,22,642,5,616,3,570
9,489,577,686,892,499,5,484,3,830,66,378,9,8
8,543,593,416,48,156,3,158,976,971,5,150,5,171
9,894,6,975,8,701,7,375,34,6,8,763,10,210
890,115,2,679,6,162,2,613,9,582,20,123,5,971
9,813,7,811,9,292,3,113,10,908,22,945,6,266
9,866,13,950,8,899,5,471,22,159,5,188,9,457
9,270,4,937,7,755,11,609,8,374,4,349,3,32
9,820,2,528,1,535,21,272,14,171,7,718,7,360
9,553,6,90,13,285,14,152,22,656,3,232,9,976
8,892,5,384,7,738,5,278,2,238,9,279,6,92
9,455,16,885,681,882,1,468,47,104,9,880,5,133
8,477,9,487,30,52,3,102,22,749,15,569,6,197
8,22,5,719,5,158,42,450,2,574,9,236,9,681
9,829,22,343,9,419,42,619,8,614,8,376,5,663
7,717,1,243,47,222,9,170,50,698,24,112,3,669
7,822,5,266,5,137,34,78,27,253,5,194,21,226
9,453,644,175,29,847,26,302,15,244,2,71,6,921
8,152,5,519,1,454,5,267,35,484,9,373,48,269
9,873,5,665,6,127,22,910,233,842,6,740,28,254
790,116,8,532,29,544,18,394,16,726,47,600,17,634
931,344,6,173,6,244,5,480,7,702,6,316,6,949
7,541,42,703,7,402,4,426,36,250,17,123,3,982
9,51,7,730,23,699,4,452,14,408,8,355,6,854
8,516,5,233,34,221,43,490,22,477,5,748,5,158
9,402,2,629,9,61,4,748,2,929,9,787,8,875
8,0,6,620,896,247,42,92,13,85,9,766,8,614
9,989,2,888,884,669,21,215,3,392,39,871,4,826
9,711,4,28,30,690,30,324,2,264,2,824,6,234
834,376,12,530,4,962,1,656,11,283,6,675,3,80
9,83,6,575,605,262,1,882,17,618,5,475,7,63
8,495,7,619,18,645,3,283,1,859,1,177,6,616
9,234,7,984,8,475,18,631,2,220,7,971,61,697
8,281,7,627,2,354,49,652,1,453,9,531,4,773
9,909,7,545,8,102,26,338,7,946,7,557,9,340
7,771,5,590,43,935,17,486,10,226,2,629,7,498
9,534,24,91,9,51,37,458,5,836,4,931,8,777
7,820,7,589,49,492,4,642,1,762,4,712,47,119
7,953,18,183,9,436,37,647,10,983,40,921,2,474
915,96,7,994,967,952,3,896,4,69,5,813,30,0
8,387,1,924,5,624,10,566,16,16,18,138,8,379
9,802,736,759,32,956,17,676,1,429,4,311,28,921
781,27,7,410,6,768,1,257,15,892,5,646,2,720
9,272,2,786,8,440,1,501,264,64,7,468,4,60
9,589,5,823,7,646,4,419,5,646,1,494,8,270
8,955,6,827,20,969,26,155,13,106,7,940,9,479
8,918,9,713,8,228,43,349,31,273,9,122,6,148
9,422,4,611,1,497,20,644,39,446,4,628,9,283
9,786,659,171,1,418,18,261,2,287,3,404,2,988
7,919,22,280,937,83,3,805,645,796,5,498,8,702
7,854,5,720,7,915,4,752,2,629,5,431,41,169
942,104,5,485,8,706,6,939,10,134,6,484,43,288
8,768,9,884,2,613,5,644,7,840,29,92,37,521
92,376,1,496,7,632,5,609,25,594,7,288,47,677
9,943,4,258,3,83,5,85,20,889,22,308,2,319
905,817,40,533,11,232,15,974,1,387,14,512,40,791
9,953,89,300,1,935,24,520,962,956,8,114,3,731
8,933,22,229,24,83,5,261,900,15,8,912,6,993
7,648,5,736,9,554,3,322,3,70,28,312,10,233
996,902,8,718,9,480,5,154,1,887,4,642,43,942
8,918,42,97,27,93,46,558,12,393,5,795,10,557
7,828,6,288,7,471,22,304,12,254,8,268,9,634
8,990,8,154,14,725,3,576,3,124,27,946,34,630
8,285,34,657,22,997,3,636,3,18,45,532,7,488
806,524,2,929,5,921,48,736,5,960,9,617,5,405
9,902,4,151,10,25,6,392,2,318,5,648,5,146
8,905,14,21,7,485,22,929,22,673,4,81,9,343
8,3,2,594,2,317,22,473,35,808,12,451,23,211
9,800,4,323,5,391,15,618,11,2,5,415,3,866
8,901,4,357,7,561,29,388,7,140,29,119,8,646
8,178,4,931,8,38,2,45,1,0,2,857,8,510
8,321,3,917,1,431,22,892,3,447,9,276,8,45
8,659,4,959,11,469,58,879,19,172,2,806,6,988
915,512,7,723,644,603,5,407,25,842,3,324,24,620
7,625,8,325,2,992,1,651,20,77,7,587,5,929
7,654,12,160,9,400,33,668,8,399,6,648,6,692
8,96,5,437,11,227,42,278,23,142,9,516,10,167
9,907,702,735,9,284,1,906,34,318,44,439,8,311
8,930,9,235,1,347,22,90,2,492,20,95,5,334
9,890,3,864,6,206,1,504,2,232,6,344,6,523
8,717,4,238,7,473,3,298,35,4,3,866,6,834
8,429,8,840,3,191,4,87,3,573,12,893,6,705
7,655,330,77,8,519,44,793,10,87,5,103,31,6
8,396,12,317,5,488,4,813,20,299,7,118,36,913
9,581,2,412,5,82,2,514,58,128,2,778,5,580
8,852,22,895,9,636,5,477,10,834,12,47,8,105
9,56,5,231,9,18,20,265,17,211,7,967,2,125
9,934,11,141,5,816,31,329,3,542,20,261,5,141
9,237,5,802,2,702,22,578,2,211,3,808,6,802
9,923,3,846,9,960,3,501,26,64,6,322,91,436
8,647,1,465,44,909,5,384,299,666,10,72,4,122
8,310,8,995,5,758,9,528,3,517,7,607,9,470
7,890,5,270,700,818,4,386,2,836,9,197,42,375
9,832,8,827,37,172,5,108,3,616,6,75,21,192
7,722,9,697,37,411,14,165,28,773,2,119,5,754
8,903,1,942,5,945,17,997,32,213,22,799,7,317
9,271,6,266,8,722,5,576,2,556,9,737,6,586
9,402,451,745,24,600,4,504,2,414,6,823,18,808
8,61,9,970,28,17,4,176,3,203,47,118,9,494
918,919,5,485,5,583,29,985,1,387,9,213,6,766
8,618,1,617,9,623,14,886,14,224,9,821,8,987
8,489,9,600,3,843,16,119,2,547,33,826,8,945
7,735,9,663,5,681,39,16,16,440,8,390,42,3
9,290,8,821,48,634,9,593,33,900,7,694,5,86
8,707,26,728,4,467,4,627,8,773,47,470,16,340
9,332,3,630,16,438,20,883,43,385,5,995,9,712
9,154,5,395,33,320,21,994,57,744,2,910,2,51
8,269,9,961,8,217,29,632,16,751,7,608,7,211
7,790,2,623,2,444,48,212,12,367,4,626,29,3
7,757,4,268,682,697,16,542,2,591,15,340,9,211
974,569,8,792,8,74,5,167,3,525,7,662,7,670
8,357,279,209,329,307,37,206,3,214,6,190,12,252
7,669,435,891,9,29,53,132,22,900,6,152,38,782
9,569,9,561,48,135,4,348,1,405,3,392,4,421
8,580,25,952,6,207,48,601,3,12,1,748,6,678
8,117,8,911,1,507,37,371,12,122,6,370,44,845
9,393,7,509,2,877,11,903,182,968,3,215,3,355
7,953,12,608,7,409,3,691,2,504,16,260,6,193
9,671,9,476,43,864,5,144,12,611,6,430,3,473
7,628,1,463,2,356,1,22,3,414,1,832,11,69
9,807,44,248,12,129,1,697,8,496,9,925,2,281
91,39,33,646,3,142,6,909,32,27,6,350,8,266
9,895,8,315,22,762,27,408,803,498,16,289,7,577
9,332,908,153,34,262,37,822,26,726,7,770,5,655
8,370,9,777,617,608,25,897,11,426,7,352,7,435
